store_name,store_number,address,address2,city,state,zip_code,country,phone_number,latitude,longitude,store_hours,other_fields,coming_soon
I35 & Hester's Crossing,3472686,1501 South IH 35,,"Round Rock,",TX,78664,US,,,,,,
Hwy 183 & Discovery,3472609,500 N Bell Blvd,,"Cedar Park,",TX,78613,US,,,,,,
Whitestone & Market,3472897,2740 E Whitestone Blvd,,"Cedar Park,",TX,78613,US,,,,,,
FM 1626 - Kyle,3472980,5401 FM 1626,,"Kyle,",TX,78640,US,,,,,,
TX 130 & Gattis School,4054776,5012 Gattis School Road,,"Hutto,",TX,78634,US,,,,,,
Hwy 79 & Red Bud,3472934,4640 E Palm Valley Blvd,,"Round Rock,",TX,78664,US,,,,,,
Hwy 290 - Dripping Springs,3473027,598 E Hwy 290 W,,"Dripping Springs,",TX,78620,US,,,,,,
I35 & Willliams,3472700,202 S Interstate 35,,"Georgetown,",TX,78628,US,,,,,,
Hwy 71 - Bastrop,3472733,401 East Hwy 71,,"Bastrop,",TX,78602,US,,,,,,
State Park & Hwy 183,3472935,100 State Park Road,,"Lockhart,",TX,78644,US,,,,,,
D B Wood & Williams,3473022,3706 D B Wood Rd,,"Georgetown,",TX,78628,US,,,,,,
I35 & Guadalupe,3472476,1004 State Hwy. 123,,"San Marcos,",TX,78666,US,,,,,,
TX 95 - Taylor,3472972,3510 N Main St,,"Taylor,",TX,76574,US,,,,,,
I35 & Centerpoint,3472782,4040 S Interstate 35,,"San Marcos,",TX,78666,US,,,,,,
Hwy 281 - Marble Falls,3472771,1204 Hwy 281 N.,,"Marble Falls,",TX,78654,US,,,,,,
I35 & FM 306,3473045,123 Creekside Crossing,,"New Braunfels,",TX,78130,US,,,,,,
Hwy 29 - Burnet,3472378,402 E Polk St,,"Burnet,",TX,78611,US,,,,,,
Hwy 46 & Independence,3473023,1687 Hwy 46 W,,"New Braunfels,",TX,78132,US,,,,,,
I35 & Seguin,3472540,143 S Interstate 35,,"New Braunfels,",TX,78130,US,,,,,,
Hwy 123 & Hwy 90,3472600,318 N Highway 123 Byp,,"Seguin,",TX,78155,US,,,,,,
Hwy 46 & I10,3472937,1520 North State Highway 46,,"Seguin,",TX,78155,US,,,,,,
Hwy 290 - Giddings,3472858,2050 E Austin St,,"Giddings,",TX,78942,US,,,,,,
Peoria & E 15th,3472354,1432 S Peoria Ave,,"Tulsa,",OK,74120,US,,,,,,
21st & Yale,3473068,4888 E 21st St S,,"Tulsa,",OK,74114,US,,,,,,
E 41st & Skelly,3472528,5726 E 41st St,,"Tulsa,",OK,74135,US,,,,,,
Hwy 75 & 81st,3473026,7760 S Olympia Ave,,"Tulsa,",OK,74132,US,,,,,,
Sheridan & 60th,3472592,6004 S Sheridan Rd,,"Tulsa,",OK,74145,US,,,,,,
31st & 108th,3472364,10675 E 31st St,,"Tulsa,",OK,74146,US,,,,,,
Memorial & 102nd,3473054,10121 S Memorial Dr,,"Bixby,",OK,74133,US,,,,,,
Waco & 121st,3714874,12110 S Waco Ave.,,"Glenpool,",OK,74033,US,,,,,,
96th & 129th,3473092,12903B E 96th St N,,"Owasso,",OK,74055,US,,,,,,
Main & Ross,3472708,1704 S Main St,,"Sapulpa,",OK,74066,US,,,,,,
Kenosha & Hwy 51,3472731,2341 E Kenosha St,,"Broken Arrow,",OK,74012,US,,,,,,
Rte 66 & Country Club,3473089,1410 S Lynn Riggs Blvd,,"Claremore,",OK,74017,US,,,,,,
Whataburger by the Bay,3472536,121 North Shoreline,,"Corpus Christi,",TX,78401,US,,,,,,
Whataburger Field,3472940,734 E Port Ave,,"Corpus Christi,",TX,78401,US,,,,,,
Causeway & Beach,3472525,4444 E Causeway Blvd,,"Corpus Christi,",TX,78402,US,,,,,,
Baldwin & Port,3472393,2424 Baldwin Blvd,,"Corpus Christi,",TX,78405,US,,,,,,
Staples & 17th,3472399,2018 S Staples St,,"Corpus Christi,",TX,78404,US,,,,,,
Leopard St & Westchester,3472394,4510 Leopard St,,"Corpus Christi,",TX,78408,US,,,,,,
Texan Trail & Reid,3472465,510 Texan Trl,,"Corpus Christi,",TX,78404,US,,,,,,
Gollihar & Randall,3472397,3220 Gollihar Rd,,"Corpus Christi,",TX,78415,US,,,,,,
S Padre Island & Ayers,3472515,2402 S Padre Island Dr,,"Corpus Christi,",TX,78415,US,,,,,,
S Padre Island & Old Brownsville,3472563,602 S Padre Island Dr,,"Corpus Christi,",TX,78416,US,,,,,,
Staples & Barry,3472408,4126 S Staples St,,"Corpus Christi,",TX,78411,US,,,,,,
Weber & Brett,3472426,5114 Weber Rd,,"Corpus Christi,",TX,78411,US,,,,,,
Weber & Saratoga,3472850,6425 Weber Rd,,"Corpus Christi,",TX,78413,US,,,,,,
Airline & S Padre Island,3472437,1521 Airline Rd,,"Corpus Christi,",TX,78412,US,,,,,,
Hwy 181 - Portland,3472431,1010 Wildcat Dr,,"Portland,",TX,78374,US,,,,,,
Saratoga & Player,3472516,5001 Saratoga Blvd,,"Corpus Christi,",TX,78413,US,,,,,,
S Padre Island & Nile,3472554,6817 S Padre Island Dr,,"Corpus Christi,",TX,78412,US,,,,,,
S Padre Island & Ennis Joslin,3473090,7702 S Padre Island Dr,,"Corpus Christi,",TX,78412,US,,,,,,
Saratoga & Cimarron,3472762,6241 Saratoga Blvd,,"Corpus Christi,",TX,78414,US,,,,,,
Staples & Yorktown,3472996,7434 S Staples St,,"Corpus Christi,",TX,78413,US,,,,,,
Leopard St & Rand Morgan,3472469,9402 Leopard St,,"Corpus Christi,",TX,78410,US,,,,,,
Waldron & S Padre Island,3472445,1121 Waldron Rd,,"Corpus Christi,",TX,78418,US,,,,,,
Violet & I37,3472593,4545 Violet Rd,,"Corpus Christi,",TX,78410,US,,,,,,
Hwy 181 - Taft,3472627,321 Hwy 181,,"Taft,",TX,78390,US,,,,,,
Hwy 361 - Ingleside,3472652,2474 State Highway 361,,"Ingleside,",TX,78362,US,,,,,,
Hwy 77 & Northwest,3472553,4021 IH 69 Access Rd,,"Corpus Christi,",TX,78410,US,,,,,,
Hwy 77 - Robstown,3472512,502 N IH 69,,"Robstown,",TX,78380,US,,,,,,
Wheeler Ave - Aransas Pass,3472400,2737 W Wheeler Ave,,"Aransas Pass,",TX,78336,US,,,,,,
S Padre Island & Jackfish,3472360,14301 S Padre Island Dr,,"Corpus Christi,",TX,78418,US,,,,,,
Bus 77 - Sinton,3472526,220 S San Patricio St,,"Sinton,",TX,78387,US,,,,,,
